Logging to ./LLM_train_results/PPO_LLM_Env-v0_MultiInputPolicy_lr0.001_ns30_bs256_ep10_ia0_el4_ftno_shot_20250326-102803
------------------------------------
| env/                  |          |
| rollout/                |            |
|    ep_len_mean          | 1.46       |
|    ep_rew_mean          | -0.0843    |
|    success_rate         | 0.91       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 188        |
|    time_elapsed         | 6605       |
|    total_timesteps      | 5640       |
| train/                  |            |
|    approx_kl            | 0.11687921 |
|    clip_fraction        | 0.55       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.32      |
|    explained_variance   | -0.252     |
|    learning_rate        | 0.001      |
|    loss                 | -0.014     |
|    n_updates            | 1870       |
|    policy_gradient_loss | -0.0474    |
|    value_loss           | 0.159      |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4040        |
|    n_steps              | 5670        |
| rollout/                |             |
|    ep_len_mean          | 1.49        |
|    ep_rew_mean          | -0.0751     |
|    success_rate         | 0.91        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 189         |
|    time_elapsed         | 6638        |
|    total_timesteps      | 5670        |
| train/                  |             |
|    approx_kl            | 0.014649564 |
|    clip_fraction        | 0.16        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.37       |
|    explained_variance   | 0.0124      |
|    learning_rate        | 0.001       |
|    loss                 | 0.0196      |
|    n_updates            | 1880        |
|    policy_gradient_loss | -0.051      |
|    value_loss           | 0.215       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4065        |
|    n_steps              | 5700        |
| rollout/                |             |
|    ep_len_mean          | 1.43        |
|    ep_rew_mean          | -0.0742     |
|    success_rate         | 0.91        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 190         |
|    time_elapsed         | 6675        |
|    total_timesteps      | 5700        |
| train/                  |             |
|    approx_kl            | 0.027062604 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.4        |
|    explained_variance   | -0.0287     |
|    learning_rate        | 0.001       |
|    loss                 | -0.0205     |
|    n_updates            | 1890        |
|    policy_gradient_loss | -0.041      |
|    value_loss           | 0.16        |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4083        |
|    n_steps              | 5730        |
| rollout/                |             |
|    ep_len_mean          | 1.46        |
|    ep_rew_mean          | -0.105      |
|    success_rate         | 0.88        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 191         |
|    time_elapsed         | 6708        |
|    total_timesteps      | 5730        |
| train/                  |             |
|    approx_kl            | 0.027016912 |
|    clip_fraction        | 0.383       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.34       |
|    explained_variance   | 0.0748      |
|    learning_rate        | 0.001       |
|    loss                 | -0.0549     |
|    n_updates            | 1900        |
|    policy_gradient_loss | -0.0499     |
|    value_loss           | 0.0918      |
-----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 0          |
|    current_idx          | 4106       |
|    n_steps              | 5760       |
| rollout/                |            |
|    ep_len_mean          | 1.42       |
|    ep_rew_mean          | -0.0936    |
|    success_rate         | 0.9        |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 192        |
|    time_elapsed         | 6742       |
|    total_timesteps      | 5760       |
| train/                  |            |
|    approx_kl            | 0.03523799 |
|    clip_fraction        | 0.413      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.35      |
|    explained_variance   | 0.129      |
|    learning_rate        | 0.001      |
|    loss                 | 0.00772    |
|    n_updates            | 1910       |
|    policy_gradient_loss | -0.0494    |
|    value_loss           | 0.207      |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4123        |
|    n_steps              | 5790        |
| rollout/                |             |
|    ep_len_mean          | 1.46        |
|    ep_rew_mean          | -0.104      |
|    success_rate         | 0.89        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 193         |
|    time_elapsed         | 6772        |
|    total_timesteps      | 5790        |
| train/                  |             |
|    approx_kl            | 0.060720094 |
|    clip_fraction        | 0.46        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.4        |
|    explained_variance   | 0.56        |
|    learning_rate        | 0.001       |
|    loss                 | -0.0367     |
|    n_updates            | 1920        |
|    policy_gradient_loss | -0.0434     |
|    value_loss           | 0.104       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4145        |
|    n_steps              | 5820        |
| rollout/                |             |
|    ep_len_mean          | 1.45        |
|    ep_rew_mean          | -0.0948     |
|    success_rate         | 0.89        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 194         |
|    time_elapsed         | 6807        |
|    total_timesteps      | 5820        |
| train/                  |             |
|    approx_kl            | 0.015779115 |
|    clip_fraction        | 0.353       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.41       |
|    explained_variance   | 0.323       |
|    learning_rate        | 0.001       |
|    loss                 | 0.00463     |
|    n_updates            | 1930        |
|    policy_gradient_loss | -0.0223     |
|    value_loss           | 0.166       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4166        |
|    n_steps              | 5850        |
| rollout/                |             |
|    ep_len_mean          | 1.49        |
|    ep_rew_mean          | -0.106      |
|    success_rate         | 0.88        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 195         |
|    time_elapsed         | 6844        |
|    total_timesteps      | 5850        |
| train/                  |             |
|    approx_kl            | 0.036053102 |
|    clip_fraction        | 0.38        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.36       |
|    explained_variance   | -10.5       |
|    learning_rate        | 0.001       |
|    loss                 | -0.0456     |
|    n_updates            | 1940        |
|    policy_gradient_loss | -0.0217     |
|    value_loss           | 0.0824      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4183        |
|    n_steps              | 5880        |
| rollout/                |             |
|    ep_len_mean          | 1.48        |
|    ep_rew_mean          | -0.0957     |
|    success_rate         | 0.89        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 196         |
|    time_elapsed         | 6878        |
|    total_timesteps      | 5880        |
| train/                  |             |
|    approx_kl            | 0.029612929 |
|    clip_fraction        | 0.21        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.253       |
|    learning_rate        | 0.001       |
|    loss                 | -0.0136     |
|    n_updates            | 1950        |
|    policy_gradient_loss | -0.0263     |
|    value_loss           | 0.163       |
-----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 0          |
|    current_idx          | 4202       |
|    n_steps              | 5910       |
| rollout/                |            |
|    ep_len_mean          | 1.55       |
|    ep_rew_mean          | -0.0966    |
|    success_rate         | 0.87       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 197        |
|    time_elapsed         | 6911       |
|    total_timesteps      | 5910       |
| train/                  |            |
|    approx_kl            | 0.04700925 |
|    clip_fraction        | 0.34       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.54      |
|    explained_variance   | 0.249      |
|    learning_rate        | 0.001      |
|    loss                 | 0.0105     |
|    n_updates            | 1960       |
|    policy_gradient_loss | -0.0254    |
|    value_loss           | 0.128      |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4225        |
|    n_steps              | 5940        |
| rollout/                |             |
|    ep_len_mean          | 1.47        |
|    ep_rew_mean          | -0.0748     |
|    success_rate         | 0.89        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 198         |
|    time_elapsed         | 6945        |
|    total_timesteps      | 5940        |
| train/                  |             |
|    approx_kl            | 0.044014394 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.48       |
|    explained_variance   | -0.771      |
|    learning_rate        | 0.001       |
|    loss                 | 0.00298     |
|    n_updates            | 1970        |
|    policy_gradient_loss | -0.0382     |
|    value_loss           | 0.224       |
-----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 0          |
|    current_idx          | 4243       |
|    n_steps              | 5970       |
| rollout/                |            |
|    ep_len_mean          | 1.5        |
|    ep_rew_mean          | -0.0943    |
|    success_rate         | 0.89       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 199        |
|    time_elapsed         | 6977       |
|    total_timesteps      | 5970       |
| train/                  |            |
|    approx_kl            | 0.02795158 |
|    clip_fraction        | 0.14       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.47      |
|    explained_variance   | 0.0976     |
|    learning_rate        | 0.001      |
|    loss                 | -0.0269    |
|    n_updates            | 1980       |
|    policy_gradient_loss | -0.0358    |
|    value_loss           | 0.101      |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4268        |
|    n_steps              | 6000        |
| eval/                   |             |
|    mean_ep_length       | 1.44        |
|    mean_reward          | -0.0937     |
|    success_rate         | 0.89        |
| time/                   |             |
|    total_timesteps      | 6000        |
| train/                  |             |
|    approx_kl            | 0.023577219 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.43       |
|    explained_variance   | 0.24        |
|    learning_rate        | 0.001       |
|    loss                 | -0.018      |
|    n_updates            | 1990        |
|    policy_gradient_loss | -0.0379     |
|    value_loss           | 0.129       |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 1.48     |
|    ep_rew_mean     | -0.0935  |
|    success_rate    | 0.89     |
| time/              |          |
|    fps             | 0        |
|    iterations      | 200      |
|    time_elapsed    | 7183     |
|    total_timesteps | 6000     |
---------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4289        |
|    n_steps              | 6030        |
| rollout/                |             |
|    ep_len_mean          | 1.41        |
|    ep_rew_mean          | -0.0722     |
|    success_rate         | 0.91        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 201         |
|    time_elapsed         | 7219        |
|    total_timesteps      | 6030        |
| train/                  |             |
|    approx_kl            | 0.017761327 |
|    clip_fraction        | 0.16        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.32       |
|    explained_variance   | 0.475       |
|    learning_rate        | 0.001       |
|    loss                 | -0.0384     |
|    n_updates            | 2000        |
|    policy_gradient_loss | -0.0369     |
|    value_loss           | 0.0829      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4316        |
|    n_steps              | 6060        |
| rollout/                |             |
|    ep_len_mean          | 1.34        |
|    ep_rew_mean          | -0.0812     |
|    success_rate         | 0.92        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 202         |
|    time_elapsed         | 7253        |
|    total_timesteps      | 6060        |
| train/                  |             |
|    approx_kl            | 0.030935666 |
|    clip_fraction        | 0.433       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.3        |
|    explained_variance   | 0.25        |
|    learning_rate        | 0.001       |
|    loss                 | -0.0822     |
|    n_updates            | 2010        |
|    policy_gradient_loss | -0.063      |
|    value_loss           | 0.0694      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4340        |
|    n_steps              | 6090        |
| rollout/                |             |
|    ep_len_mean          | 1.26        |
|    ep_rew_mean          | -0.0608     |
|    success_rate         | 0.94        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 203         |
|    time_elapsed         | 7288        |
|    total_timesteps      | 6090        |
| train/                  |             |
|    approx_kl            | 0.061272614 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.25       |
|    explained_variance   | 0.492       |
|    learning_rate        | 0.001       |
|    loss                 | -0.0591     |
|    n_updates            | 2020        |
|    policy_gradient_loss | -0.0522     |
|    value_loss           | 0.0518      |
-----------------------------------------
---------------------------------------
| env/                    |           |
|    completion_counter   | 0         |
|    current_idx          | 4361      |
|    n_steps              | 6120      |
| rollout/                |           |
|    ep_len_mean          | 1.27      |
|    ep_rew_mean          | -0.0504   |
|    success_rate         | 0.94      |
| time/                   |           |
|    fps                  | 0         |
|    iterations           | 204       |
|    time_elapsed         | 7321      |
|    total_timesteps      | 6120      |
| train/                  |           |
|    approx_kl            | 0.1540154 |
|    clip_fraction        | 0.493     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.19     |
|    explained_variance   | 0.136     |
|    learning_rate        | 0.001     |
|    loss                 | -0.0507   |
|    n_updates            | 2030      |
|    policy_gradient_loss | -0.0557   |
|    value_loss           | 0.0813    |
---------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4382        |
|    n_steps              | 6150        |
| rollout/                |             |
|    ep_len_mean          | 1.25        |
|    ep_rew_mean          | -0.051      |
|    success_rate         | 0.95        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 205         |
|    time_elapsed         | 7355        |
|    total_timesteps      | 6150        |
| train/                  |             |
|    approx_kl            | 0.040058456 |
|    clip_fraction        | 0.283       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.03       |
|    explained_variance   | -0.0709     |
|    learning_rate        | 0.001       |
|    loss                 | -0.0739     |
|    n_updates            | 2040        |
|    policy_gradient_loss | -0.0532     |
|    value_loss           | 0.0871      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4402        |
|    n_steps              | 6180        |
| rollout/                |             |
|    ep_len_mean          | 1.31        |
|    ep_rew_mean          | -0.0622     |
|    success_rate         | 0.93        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 206         |
|    time_elapsed         | 7388        |
|    total_timesteps      | 6180        |
| train/                  |             |
|    approx_kl            | 0.024801068 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.943      |
|    explained_variance   | 0.0392      |
|    learning_rate        | 0.001       |
|    loss                 | -0.038      |
|    n_updates            | 2050        |
|    policy_gradient_loss | -0.0374     |
|    value_loss           | 0.0734      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4421        |
|    n_steps              | 6210        |
| rollout/                |             |
|    ep_len_mean          | 1.39        |
|    ep_rew_mean          | -0.0828     |
|    success_rate         | 0.91        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 207         |
|    time_elapsed         | 7426        |
|    total_timesteps      | 6210        |
| train/                  |             |
|    approx_kl            | 0.036939424 |
|    clip_fraction        | 0.257       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.976      |
|    explained_variance   | -0.14       |
|    learning_rate        | 0.001       |
|    loss                 | -0.0148     |
|    n_updates            | 2060        |
|    policy_gradient_loss | -0.0475     |
|    value_loss           | 0.126       |
-----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 0          |
|    current_idx          | 4442       |
|    n_steps              | 6240       |
| rollout/                |            |
|    ep_len_mean          | 1.48       |
|    ep_rew_mean          | -0.113     |
|    success_rate         | 0.88       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 208        |
|    time_elapsed         | 7457       |
|    total_timesteps      | 6240       |
| train/                  |            |
|    approx_kl            | 0.08943502 |
|    clip_fraction        | 0.197      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.807     |
|    explained_variance   | 0.15       |
|    learning_rate        | 0.001      |
|    loss                 | -0.00795   |
|    n_updates            | 2070       |
|    policy_gradient_loss | -0.0478    |
|    value_loss           | 0.149      |
----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 0          |
|    current_idx          | 4466       |
|    n_steps              | 6270       |
| rollout/                |            |
|    ep_len_mean          | 1.45       |
|    ep_rew_mean          | -0.113     |
|    success_rate         | 0.89       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 209        |
|    time_elapsed         | 7490       |
|    total_timesteps      | 6270       |
| train/                  |            |
|    approx_kl            | 0.05232118 |
|    clip_fraction        | 0.283      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.981     |
|    explained_variance   | 0.328      |
|    learning_rate        | 0.001      |
|    loss                 | -0.0477    |
|    n_updates            | 2080       |
|    policy_gradient_loss | -0.0562    |
|    value_loss           | 0.114      |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4482        |
|    n_steps              | 6300        |
| rollout/                |             |
|    ep_len_mean          | 1.53        |
|    ep_rew_mean          | -0.143      |
|    success_rate         | 0.86        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 210         |
|    time_elapsed         | 7521        |
|    total_timesteps      | 6300        |
| train/                  |             |
|    approx_kl            | 0.022592716 |
|    clip_fraction        | 0.177       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.04       |
|    explained_variance   | 0.195       |
|    learning_rate        | 0.001       |
|    loss                 | -0.0571     |
|    n_updates            | 2090        |
|    policy_gradient_loss | -0.0486     |
|    value_loss           | 0.0849      |
-----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 0          |
|    current_idx          | 4501       |
|    n_steps              | 6330       |
| rollout/                |            |
|    ep_len_mean          | 1.54       |
|    ep_rew_mean          | -0.147     |
|    success_rate         | 0.86       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 211        |
|    time_elapsed         | 7557       |
|    total_timesteps      | 6330       |
| train/                  |            |
|    approx_kl            | 0.05873957 |
|    clip_fraction        | 0.27       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.02      |
|    explained_variance   | 0.284      |
|    learning_rate        | 0.001      |
|    loss                 | -0.0226    |
|    n_updates            | 2100       |
|    policy_gradient_loss | -0.0523    |
|    value_loss           | 0.167      |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4522        |
|    n_steps              | 6360        |
| rollout/                |             |
|    ep_len_mean          | 1.49        |
|    ep_rew_mean          | -0.136      |
|    success_rate         | 0.87        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 212         |
|    time_elapsed         | 7589        |
|    total_timesteps      | 6360        |
| train/                  |             |
|    approx_kl            | 0.018134076 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.656      |
|    explained_variance   | -0.114      |
|    learning_rate        | 0.001       |
|    loss                 | 0.00521     |
|    n_updates            | 2110        |
|    policy_gradient_loss | -0.0296     |
|    value_loss           | 0.174       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4551        |
|    n_steps              | 6390        |
| rollout/                |             |
|    ep_len_mean          | 1.35        |
|    ep_rew_mean          | -0.105      |
|    success_rate         | 0.9         |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 213         |
|    time_elapsed         | 7634        |
|    total_timesteps      | 6390        |
| train/                  |             |
|    approx_kl            | 0.045736935 |
|    clip_fraction        | 0.13        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.627      |
|    explained_variance   | 0.0561      |
|    learning_rate        | 0.001       |
|    loss                 | -0.0486     |
|    n_updates            | 2120        |
|    policy_gradient_loss | -0.0483     |
|    value_loss           | 0.161       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4573        |
|    n_steps              | 6420        |
| rollout/                |             |
|    ep_len_mean          | 1.31        |
|    ep_rew_mean          | -0.0746     |
|    success_rate         | 0.93        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 214         |
|    time_elapsed         | 7669        |
|    total_timesteps      | 6420        |
| train/                  |             |
|    approx_kl            | 0.059732277 |
|    clip_fraction        | 0.373       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.975      |
|    explained_variance   | -407        |
|    learning_rate        | 0.001       |
|    loss                 | -0.0922     |
|    n_updates            | 2130        |
|    policy_gradient_loss | -0.057      |
|    value_loss           | 0.037       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4599        |
|    n_steps              | 6450        |
| rollout/                |             |
|    ep_len_mean          | 1.22        |
|    ep_rew_mean          | -0.0598     |
|    success_rate         | 0.95        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 215         |
|    time_elapsed         | 7702        |
|    total_timesteps      | 6450        |
| train/                  |             |
|    approx_kl            | 0.050955396 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.09       |
|    explained_variance   | 0.0696      |
|    learning_rate        | 0.001       |
|    loss                 | -0.0237     |
|    n_updates            | 2140        |
|    policy_gradient_loss | -0.0439     |
|    value_loss           | 0.11        |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4620        |
|    n_steps              | 6480        |
| rollout/                |             |
|    ep_len_mean          | 1.22        |
|    ep_rew_mean          | -0.0393     |
|    success_rate         | 0.96        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 216         |
|    time_elapsed         | 7735        |
|    total_timesteps      | 6480        |
| train/                  |             |
|    approx_kl            | 0.022412568 |
|    clip_fraction        | 0.0967      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.03       |
|    explained_variance   | 0.202       |
|    learning_rate        | 0.001       |
|    loss                 | -0.029      |
|    n_updates            | 2150        |
|    policy_gradient_loss | -0.0404     |
|    value_loss           | 0.0869      |
-----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 0          |
|    current_idx          | 4638       |
|    n_steps              | 6510       |
| rollout/                |            |
|    ep_len_mean          | 1.32       |
|    ep_rew_mean          | -0.0609    |
|    success_rate         | 0.94       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 217        |
|    time_elapsed         | 7768       |
|    total_timesteps      | 6510       |
| train/                  |            |
|    approx_kl            | 0.04075126 |
|    clip_fraction        | 0.233      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.08      |
|    explained_variance   | -0.00235   |
|    learning_rate        | 0.001      |
|    loss                 | -0.0835    |
|    n_updates            | 2160       |
|    policy_gradient_loss | -0.0497    |
|    value_loss           | 0.00612    |
----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 0          |
|    current_idx          | 4654       |
|    n_steps              | 6540       |
| rollout/                |            |
|    ep_len_mean          | 1.46       |
|    ep_rew_mean          | -0.103     |
|    success_rate         | 0.9        |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 218        |
|    time_elapsed         | 7799       |
|    total_timesteps      | 6540       |
| train/                  |            |
|    approx_kl            | 0.07300741 |
|    clip_fraction        | 0.45       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.18      |
|    explained_variance   | 0.117      |
|    learning_rate        | 0.001      |
|    loss                 | -0.0108    |
|    n_updates            | 2170       |
|    policy_gradient_loss | -0.0532    |
|    value_loss           | 0.192      |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4679        |
|    n_steps              | 6570        |
| rollout/                |             |
|    ep_len_mean          | 1.42        |
|    ep_rew_mean          | -0.102      |
|    success_rate         | 0.9         |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 219         |
|    time_elapsed         | 7832        |
|    total_timesteps      | 6570        |
| train/                  |             |
|    approx_kl            | 0.015695943 |
|    clip_fraction        | 0.51        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.05       |
|    explained_variance   | 0.306       |
|    learning_rate        | 0.001       |
|    loss                 | -0.003      |
|    n_updates            | 2180        |
|    policy_gradient_loss | -0.0432     |
|    value_loss           | 0.155       |
-----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 0          |
|    current_idx          | 4701       |
|    n_steps              | 6600       |
| rollout/                |            |
|    ep_len_mean          | 1.45       |
|    ep_rew_mean          | -0.0927    |
|    success_rate         | 0.91       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 220        |
|    time_elapsed         | 7869       |
|    total_timesteps      | 6600       |
| train/                  |            |
|    approx_kl            | 0.02231481 |
|    clip_fraction        | 0.167      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.03      |
|    explained_variance   | 0.394      |
|    learning_rate        | 0.001      |
|    loss                 | -0.0372    |
|    n_updates            | 2190       |
|    policy_gradient_loss | -0.0368    |
|    value_loss           | 0.086      |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4720        |
|    n_steps              | 6630        |
| rollout/                |             |
|    ep_len_mean          | 1.53        |
|    ep_rew_mean          | -0.124      |
|    success_rate         | 0.88        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 221         |
|    time_elapsed         | 7901        |
|    total_timesteps      | 6630        |
| train/                  |             |
|    approx_kl            | 0.028340789 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.06       |
|    explained_variance   | -4.94       |
|    learning_rate        | 0.001       |
|    loss                 | -0.0832     |
|    n_updates            | 2200        |
|    policy_gradient_loss | -0.044      |
|    value_loss           | 0.0112      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4739        |
|    n_steps              | 6660        |
| rollout/                |             |
|    ep_len_mean          | 1.48        |
|    ep_rew_mean          | -0.114      |
|    success_rate         | 0.89        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 222         |
|    time_elapsed         | 7933        |
|    total_timesteps      | 6660        |
| train/                  |             |
|    approx_kl            | 0.035980146 |
|    clip_fraction        | 0.167       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.974      |
|    explained_variance   | 0.112       |
|    learning_rate        | 0.001       |
|    loss                 | -0.0156     |
|    n_updates            | 2210        |
|    policy_gradient_loss | -0.0513     |
|    value_loss           | 0.214       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4761        |
|    n_steps              | 6690        |
| rollout/                |             |
|    ep_len_mean          | 1.39        |
|    ep_rew_mean          | -0.0829     |
|    success_rate         | 0.92        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 223         |
|    time_elapsed         | 7967        |
|    total_timesteps      | 6690        |
| train/                  |             |
|    approx_kl            | 0.018080497 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.803      |
|    explained_variance   | -0.0164     |
|    learning_rate        | 0.001       |
|    loss                 | 0.0209      |
|    n_updates            | 2220        |
|    policy_gradient_loss | -0.0459     |
|    value_loss           | 0.23        |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 0           |
|    current_idx          | 4787        |
|    n_steps              | 6720        |
| rollout/                |             |
|    ep_len_mean          | 1.41        |
|    ep_rew_mean          | -0.0934     |
|    success_rate         | 0.91        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 224         |
|    time_elapsed         | 8000        |
|    total_timesteps      | 6720        |
| train/                  |             |
|    approx_kl            | 0.030633548 |
|    clip_fraction        | 0.21        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.812      |
|    explained_variance   | 0.291       |
|    learning_rate        | 0.001       |
|    loss                 | -0.0252     |
|    n_updates            | 2230        |
|    policy_gradient_loss | -0.0346     |
|    value_loss           | 0.0929      |
-----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 0          |
|    current_idx          | 4806       |
|    n_steps              | 6750       |
| rollout/                |            |
|    ep_len_mean          | 1.45       |
|    ep_rew_mean          | -0.124     |
|    success_rate         | 0.89       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 225        |
|    time_elapsed         | 8031       |
|    total_timesteps      | 6750       |
| train/                  |            |
|    approx_kl            | 0.02860598 |
|    clip_fraction        | 0.293      |
