Logging to ./LLM_train_results/PPO_LLM_Env-v0_MultiInputPolicy_lr0.0001_ns60_bs256_ep10_ia0_el4_ftfew_shot_20250326-171746
------------------------------------
| env/                  |          |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0278        |
|    n_updates            | 4930          |
|    policy_gradient_loss | 2.62e-06      |
|    value_loss           | 0.0578        |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 6269          |
|    n_steps              | 29700         |
| rollout/                |               |
|    ep_len_mean          | 1.44          |
|    ep_rew_mean          | -0.114        |
|    success_rate         | 0.88          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 495           |
|    time_elapsed         | 36717         |
|    total_timesteps      | 29700         |
| train/                  |               |
|    approx_kl            | 4.1479867e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.112        |
|    explained_variance   | 0.154         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0494        |
|    n_updates            | 4940          |
|    policy_gradient_loss | -0.000565     |
|    value_loss           | 0.106         |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 6309          |
|    n_steps              | 29760         |
| rollout/                |               |
|    ep_len_mean          | 1.52          |
|    ep_rew_mean          | -0.147        |
|    success_rate         | 0.86          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 496           |
|    time_elapsed         | 36783         |
|    total_timesteps      | 29760         |
| train/                  |               |
|    approx_kl            | 2.9802322e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.118        |
|    explained_variance   | 0.366         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0656        |
|    n_updates            | 4950          |
|    policy_gradient_loss | 7.61e-08      |
|    value_loss           | 0.158         |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 6347          |
|    n_steps              | 29820         |
| rollout/                |               |
|    ep_len_mean          | 1.6           |
|    ep_rew_mean          | -0.159        |
|    success_rate         | 0.85          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 497           |
|    time_elapsed         | 36846         |
|    total_timesteps      | 29820         |
| train/                  |               |
|    approx_kl            | 0.00022682846 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.118        |
|    explained_variance   | 0.262         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0651        |
|    n_updates            | 4960          |
|    policy_gradient_loss | -0.00197      |
|    value_loss           | 0.15          |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 6398          |
|    n_steps              | 29880         |
| rollout/                |               |
|    ep_len_mean          | 1.38          |
|    ep_rew_mean          | -0.084        |
|    success_rate         | 0.91          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 498           |
|    time_elapsed         | 36911         |
|    total_timesteps      | 29880         |
| train/                  |               |
|    approx_kl            | 5.0465263e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.11         |
|    explained_variance   | 0.376         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0609        |
|    n_updates            | 4970          |
|    policy_gradient_loss | -5.59e-06     |
|    value_loss           | 0.134         |
-------------------------------------------
--------------------------------------------
| env/                    |                |
|    completion_counter   | 1              |
|    current_idx          | 6443           |
|    n_steps              | 29940          |
| rollout/                |                |
|    ep_len_mean          | 1.26           |
|    ep_rew_mean          | -0.0599        |
|    success_rate         | 0.93           |
| time/                   |                |
|    fps                  | 0              |
|    iterations           | 499            |
|    time_elapsed         | 36977          |
|    total_timesteps      | 29940          |
| train/                  |                |
|    approx_kl            | 1.39077505e-08 |
|    clip_fraction        | 0              |
|    clip_range           | 0.2            |
|    entropy_loss         | -0.106         |
|    explained_variance   | -0.1           |
|    learning_rate        | 0.0001         |
|    loss                 | 0.0288         |
|    n_updates            | 4980           |
|    policy_gradient_loss | -2.88e-07      |
|    value_loss           | 0.0771         |
--------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 1            |
|    current_idx          | 6485         |
|    n_steps              | 30000        |
| eval/                   |              |
|    mean_ep_length       | 1.22         |
|    mean_reward          | -0.0543      |
|    success_rate         | 0.96         |
| time/                   |              |
|    total_timesteps      | 30000        |
| train/                  |              |
|    approx_kl            | 8.692344e-06 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.105       |
|    explained_variance   | 0.464        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0394       |
|    n_updates            | 4990         |
|    policy_gradient_loss | -0.000101    |
|    value_loss           | 0.0868       |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 1.33     |
|    ep_rew_mean     | -0.0825  |
|    success_rate    | 0.91     |
| time/              |          |
|    fps             | 0        |
|    iterations      | 500      |
|    time_elapsed    | 37185    |
|    total_timesteps | 30000    |
---------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 6530          |
|    n_steps              | 30060         |
| rollout/                |               |
|    ep_len_mean          | 1.39          |
|    ep_rew_mean          | -0.0963       |
|    success_rate         | 0.9           |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 501           |
|    time_elapsed         | 37256         |
|    total_timesteps      | 30060         |
| train/                  |               |
|    approx_kl            | 1.5795231e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.107        |
|    explained_variance   | 0.391         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0461        |
|    n_updates            | 5000          |
|    policy_gradient_loss | 3.37e-07      |
|    value_loss           | 0.101         |
-------------------------------------------
---------------------------------------
| env/                    |           |
|    completion_counter   | 1         |
|    current_idx          | 6582      |
|    n_steps              | 30120     |
| rollout/                |           |
|    ep_len_mean          | 1.27      |
|    ep_rew_mean          | -0.0636   |
|    success_rate         | 0.94      |
| time/                   |           |
|    fps                  | 0         |
|    iterations           | 502       |
|    time_elapsed         | 37324     |
|    total_timesteps      | 30120     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.107    |
|    explained_variance   | 0.531     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.0355    |
|    n_updates            | 5010      |
|    policy_gradient_loss | -2.25e-07 |
|    value_loss           | 0.0769    |
---------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 6629          |
|    n_steps              | 30180         |
| rollout/                |               |
|    ep_len_mean          | 1.21          |
|    ep_rew_mean          | -0.0286       |
|    success_rate         | 0.97          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 503           |
|    time_elapsed         | 37396         |
|    total_timesteps      | 30180         |
| train/                  |               |
|    approx_kl            | 0.00019734501 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.106        |
|    explained_variance   | -0.0736       |
|    learning_rate        | 0.0001        |
|    loss                 | 0.019         |
|    n_updates            | 5020          |
|    policy_gradient_loss | -0.00312      |
|    value_loss           | 0.0664        |
-------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 1            |
|    current_idx          | 6670         |
|    n_steps              | 30240        |
| rollout/                |              |
|    ep_len_mean          | 1.32         |
|    ep_rew_mean          | -0.0608      |
|    success_rate         | 0.94         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 504          |
|    time_elapsed         | 37463        |
|    total_timesteps      | 30240        |
| train/                  |              |
|    approx_kl            | 3.596147e-07 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0991      |
|    explained_variance   | 0.0458       |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0234       |
|    n_updates            | 5030         |
|    policy_gradient_loss | -2.31e-06    |
|    value_loss           | 0.051        |
------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 6716          |
|    n_steps              | 30300         |
| rollout/                |               |
|    ep_len_mean          | 1.42          |
|    ep_rew_mean          | -0.0918       |
|    success_rate         | 0.91          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 505           |
|    time_elapsed         | 37537         |
|    total_timesteps      | 30300         |
| train/                  |               |
|    approx_kl            | 2.0249685e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0961       |
|    explained_variance   | 0.411         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0547        |
|    n_updates            | 5040          |
|    policy_gradient_loss | -0.00046      |
|    value_loss           | 0.127         |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 6769          |
|    n_steps              | 30360         |
| rollout/                |               |
|    ep_len_mean          | 1.21          |
|    ep_rew_mean          | -0.0584       |
|    success_rate         | 0.95          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 506           |
|    time_elapsed         | 37609         |
|    total_timesteps      | 30360         |
| train/                  |               |
|    approx_kl            | 5.4210423e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0967       |
|    explained_variance   | 0.529         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0344        |
|    n_updates            | 5050          |
|    policy_gradient_loss | -9.15e-05     |
|    value_loss           | 0.0856        |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 6807          |
|    n_steps              | 30420         |
| rollout/                |               |
|    ep_len_mean          | 1.29          |
|    ep_rew_mean          | -0.0504       |
|    success_rate         | 0.93          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 507           |
|    time_elapsed         | 37674         |
|    total_timesteps      | 30420         |
| train/                  |               |
|    approx_kl            | 0.00012072722 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.127        |
|    explained_variance   | -0.114        |
|    learning_rate        | 0.0001        |
|    loss                 | 0.039         |
|    n_updates            | 5060          |
|    policy_gradient_loss | -0.000932     |
|    value_loss           | 0.0888        |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 6848          |
|    n_steps              | 30480         |
| rollout/                |               |
|    ep_len_mean          | 1.4           |
|    ep_rew_mean          | -0.0721       |
|    success_rate         | 0.91          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 508           |
|    time_elapsed         | 37737         |
|    total_timesteps      | 30480         |
| train/                  |               |
|    approx_kl            | 3.7501256e-06 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.103        |
|    explained_variance   | 0.166         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0572        |
|    n_updates            | 5070          |
|    policy_gradient_loss | 3.14e-05      |
|    value_loss           | 0.119         |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 6899          |
|    n_steps              | 30540         |
| rollout/                |               |
|    ep_len_mean          | 1.29          |
|    ep_rew_mean          | -0.0508       |
|    success_rate         | 0.95          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 509           |
|    time_elapsed         | 37803         |
|    total_timesteps      | 30540         |
| train/                  |               |
|    approx_kl            | 0.00028303068 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.104        |
|    explained_variance   | 0.266         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0443        |
|    n_updates            | 5080          |
|    policy_gradient_loss | -0.00228      |
|    value_loss           | 0.105         |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 6944          |
|    n_steps              | 30600         |
| rollout/                |               |
|    ep_len_mean          | 1.26          |
|    ep_rew_mean          | -0.0504       |
|    success_rate         | 0.94          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 510           |
|    time_elapsed         | 37875         |
|    total_timesteps      | 30600         |
| train/                  |               |
|    approx_kl            | 5.9604645e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0931       |
|    explained_variance   | -0.673        |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0379        |
|    n_updates            | 5090          |
|    policy_gradient_loss | -2.69e-06     |
|    value_loss           | 0.0959        |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 6986          |
|    n_steps              | 30660         |
| rollout/                |               |
|    ep_len_mean          | 1.33          |
|    ep_rew_mean          | -0.0616       |
|    success_rate         | 0.92          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 511           |
|    time_elapsed         | 37946         |
|    total_timesteps      | 30660         |
| train/                  |               |
|    approx_kl            | 1.1920929e-07 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0887       |
|    explained_variance   | 0.206         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0499        |
|    n_updates            | 5100          |
|    policy_gradient_loss | -8.61e-08     |
|    value_loss           | 0.113         |
-------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 1            |
|    current_idx          | 7039         |
|    n_steps              | 30720        |
| rollout/                |              |
|    ep_len_mean          | 1.25         |
|    ep_rew_mean          | -0.031       |
|    success_rate         | 0.95         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 512          |
|    time_elapsed         | 38014        |
|    total_timesteps      | 30720        |
| train/                  |              |
|    approx_kl            | 7.112821e-07 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0877      |
|    explained_variance   | 0.261        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0328       |
|    n_updates            | 5110         |
|    policy_gradient_loss | -7.61e-06    |
|    value_loss           | 0.0726       |
------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 7085          |
|    n_steps              | 30780         |
| rollout/                |               |
|    ep_len_mean          | 1.21          |
|    ep_rew_mean          | -0.0409       |
|    success_rate         | 0.96          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 513           |
|    time_elapsed         | 38083         |
|    total_timesteps      | 30780         |
| train/                  |               |
|    approx_kl            | 2.6599566e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.088        |
|    explained_variance   | -20.6         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.00645       |
|    n_updates            | 5120          |
|    policy_gradient_loss | -0.000337     |
|    value_loss           | 0.0208        |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 7131          |
|    n_steps              | 30840         |
| rollout/                |               |
|    ep_len_mean          | 1.29          |
|    ep_rew_mean          | -0.0514       |
|    success_rate         | 0.94          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 514           |
|    time_elapsed         | 38157         |
|    total_timesteps      | 30840         |
| train/                  |               |
|    approx_kl            | 1.8540024e-05 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.089        |
|    explained_variance   | 0.141         |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0593        |
|    n_updates            | 5130          |
|    policy_gradient_loss | -0.000174     |
|    value_loss           | 0.131         |
-------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 7170          |
|    n_steps              | 30900         |
| rollout/                |               |
|    ep_len_mean          | 1.42          |
|    ep_rew_mean          | -0.0422       |
|    success_rate         | 0.94          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 515           |
|    time_elapsed         | 38228         |
|    total_timesteps      | 30900         |
| train/                  |               |
|    approx_kl            | 5.9604645e-08 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0914       |
|    explained_variance   | 0.27          |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0202        |
|    n_updates            | 5140          |
|    policy_gradient_loss | -9.29e-09     |
|    value_loss           | 0.0437        |
-------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 1            |
|    current_idx          | 7215         |
|    n_steps              | 30960        |
| rollout/                |              |
|    ep_len_mean          | 1.44         |
|    ep_rew_mean          | -0.0626      |
|    success_rate         | 0.92         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 516          |
|    time_elapsed         | 38295        |
|    total_timesteps      | 30960        |
| train/                  |              |
|    approx_kl            | 9.193023e-06 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.093       |
|    explained_variance   | 0.00394      |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0244       |
|    n_updates            | 5150         |
|    policy_gradient_loss | -7.5e-05     |
|    value_loss           | 0.0545       |
------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 1            |
|    current_idx          | 7260         |
|    n_steps              | 31020        |
| rollout/                |              |
|    ep_len_mean          | 1.33         |
|    ep_rew_mean          | -0.0756      |
|    success_rate         | 0.94         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 517          |
|    time_elapsed         | 38367        |
|    total_timesteps      | 31020        |
| train/                  |              |
|    approx_kl            | 8.135041e-06 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0947      |
|    explained_variance   | 0.25         |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0794       |
|    n_updates            | 5160         |
|    policy_gradient_loss | -0.000132    |
|    value_loss           | 0.176        |
------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 7303          |
|    n_steps              | 31080         |
| rollout/                |               |
|    ep_len_mean          | 1.36          |
|    ep_rew_mean          | -0.097        |
|    success_rate         | 0.92          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 518           |
|    time_elapsed         | 38433         |
|    total_timesteps      | 31080         |
| train/                  |               |
|    approx_kl            | 0.00020675063 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0939       |
|    explained_variance   | 0.0757        |
|    learning_rate        | 0.0001        |
|    loss                 | 0.0452        |
|    n_updates            | 5170          |
|    policy_gradient_loss | -0.00236      |
|    value_loss           | 0.11          |
-------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 1            |
|    current_idx          | 7351         |
|    n_steps              | 31140        |
| rollout/                |              |
|    ep_len_mean          | 1.28         |
|    ep_rew_mean          | -0.073       |
|    success_rate         | 0.93         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 519          |
|    time_elapsed         | 38498        |
|    total_timesteps      | 31140        |
| train/                  |              |
|    approx_kl            | 3.126661e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0859      |
|    explained_variance   | 0.264        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0716       |
|    n_updates            | 5180         |
|    policy_gradient_loss | -0.000247    |
|    value_loss           | 0.162        |
------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 1            |
|    current_idx          | 7397         |
|    n_steps              | 31200        |
| rollout/                |              |
|    ep_len_mean          | 1.27         |
|    ep_rew_mean          | -0.0429      |
|    success_rate         | 0.94         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 520          |
|    time_elapsed         | 38567        |
|    total_timesteps      | 31200        |
| train/                  |              |
|    approx_kl            | 6.177227e-05 |
|    clip_fraction        | 0            |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.11        |
|    explained_variance   | 0.171        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.0402       |
|    n_updates            | 5190         |
|    policy_gradient_loss | -0.000362    |
|    value_loss           | 0.0869       |
------------------------------------------
---------------------------------------
| env/                    |           |
|    completion_counter   | 1         |
|    current_idx          | 7440      |
|    n_steps              | 31260     |
| rollout/                |           |
|    ep_len_mean          | 1.3       |
|    ep_rew_mean          | -0.0415   |
|    success_rate         | 0.93      |
| time/                   |           |
|    fps                  | 0         |
|    iterations           | 521       |
|    time_elapsed         | 38634     |
|    total_timesteps      | 31260     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.0798   |
|    explained_variance   | 0.0652    |
|    learning_rate        | 0.0001    |
|    loss                 | 0.0467    |
|    n_updates            | 5200      |
|    policy_gradient_loss | -7.07e-07 |
|    value_loss           | 0.108     |
---------------------------------------
--------------------------------------
| env/                    |          |
|    completion_counter   | 1        |
|    current_idx          | 7489     |
|    n_steps              | 31320    |
| rollout/                |          |
|    ep_len_mean          | 1.28     |
|    ep_rew_mean          | -0.0417  |
|    success_rate         | 0.94     |
| time/                   |          |
|    fps                  | 0        |
|    iterations           | 522      |
|    time_elapsed         | 38700    |
|    total_timesteps      | 31320    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.0789  |
|    explained_variance   | 0.232    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.0194   |
|    n_updates            | 5210     |
|    policy_gradient_loss | 2.53e-08 |
|    value_loss           | 0.0422   |
--------------------------------------
--------------------------------------
| env/                    |          |
|    completion_counter   | 1        |
|    current_idx          | 7540     |
|    n_steps              | 31380    |
| rollout/                |          |
|    ep_len_mean          | 1.23     |
|    ep_rew_mean          | -0.0504  |
|    success_rate         | 0.95     |
| time/                   |          |
|    fps                  | 0        |
|    iterations           | 523      |
|    time_elapsed         | 38765    |
|    total_timesteps      | 31380    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.0786  |
|    explained_variance   | 0.119    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.0448   |
|    n_updates            | 5220     |
|    policy_gradient_loss | 5.06e-08 |
|    value_loss           | 0.0977   |
--------------------------------------
---------------------------------------
| env/                    |           |
|    completion_counter   | 1         |
|    current_idx          | 7587      |
|    n_steps              | 31440     |
| rollout/                |           |
|    ep_len_mean          | 1.2       |
|    ep_rew_mean          | -0.0486   |
|    success_rate         | 0.96      |
| time/                   |           |
|    fps                  | 0         |
|    iterations           | 524       |
|    time_elapsed         | 38833     |
|    total_timesteps      | 31440     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.0789   |
|    explained_variance   | 0.138     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.0411    |
|    n_updates            | 5230      |
|    policy_gradient_loss | -6.17e-08 |
|    value_loss           | 0.0861    |
---------------------------------------
---------------------------------------
| env/                    |           |
|    completion_counter   | 1         |
|    current_idx          | 7630      |
|    n_steps              | 31500     |
| rollout/                |           |
|    ep_len_mean          | 1.3       |
|    ep_rew_mean          | -0.0602   |
|    success_rate         | 0.93      |
| time/                   |           |
|    fps                  | 0         |
|    iterations           | 525       |
|    time_elapsed         | 38902     |
|    total_timesteps      | 31500     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.0786   |
|    explained_variance   | 0.385     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.0293    |
|    n_updates            | 5240      |
|    policy_gradient_loss | -3.48e-09 |
|    value_loss           | 0.0638    |
---------------------------------------
--------------------------------------
| env/                    |          |
|    completion_counter   | 1        |
|    current_idx          | 7682     |
|    n_steps              | 31560    |
| rollout/                |          |
|    ep_len_mean          | 1.27     |
|    ep_rew_mean          | -0.0598  |
|    success_rate         | 0.93     |
| time/                   |          |
|    fps                  | 0        |
|    iterations           | 526      |
|    time_elapsed         | 38965    |
|    total_timesteps      | 31560    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.0786  |
|    explained_variance   | 0.303    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.0413   |
|    n_updates            | 5250     |
|    policy_gradient_loss | 1.09e-09 |
|    value_loss           | 0.0875   |
--------------------------------------
---------------------------------------
| env/                    |           |
|    completion_counter   | 1         |
|    current_idx          | 7728      |
|    n_steps              | 31620     |
| rollout/                |           |
|    ep_len_mean          | 1.22      |
|    ep_rew_mean          | -0.0496   |
|    success_rate         | 0.95      |
| time/                   |           |
|    fps                  | 0         |
|    iterations           | 527       |
|    time_elapsed         | 39037     |
|    total_timesteps      | 31620     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.0786   |
|    explained_variance   | 0.563     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.0195    |
|    n_updates            | 5260      |
|    policy_gradient_loss | -3.18e-08 |
|    value_loss           | 0.0435    |
---------------------------------------
--------------------------------------
| env/                    |          |
|    completion_counter   | 1        |
|    current_idx          | 7777     |
|    n_steps              | 31680    |
| rollout/                |          |
|    ep_len_mean          | 1.28     |
|    ep_rew_mean          | -0.0504  |
|    success_rate         | 0.95     |
| time/                   |          |
|    fps                  | 0        |
|    iterations           | 528      |
|    time_elapsed         | 39106    |
|    total_timesteps      | 31680    |
| train/                  |          |
|    approx_kl            | 0.0      |
|    clip_fraction        | 0        |
|    clip_range           | 0.2      |
|    entropy_loss         | -0.0786  |
|    explained_variance   | 0.0345   |
|    learning_rate        | 0.0001   |
|    loss                 | 0.0465   |
|    n_updates            | 5270     |
|    policy_gradient_loss | 2.43e-08 |
|    value_loss           | 0.0985   |
--------------------------------------
---------------------------------------
| env/                    |           |
|    completion_counter   | 1         |
|    current_idx          | 7827      |
|    n_steps              | 31740     |
| rollout/                |           |
|    ep_len_mean          | 1.21      |
|    ep_rew_mean          | -0.0294   |
|    success_rate         | 0.98      |
| time/                   |           |
|    fps                  | 0         |
|    iterations           | 529       |
|    time_elapsed         | 39181     |
|    total_timesteps      | 31740     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.0787   |
|    explained_variance   | 0.201     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.0198    |
|    n_updates            | 5280      |
|    policy_gradient_loss | -4.67e-08 |
|    value_loss           | 0.0439    |
---------------------------------------
---------------------------------------
| env/                    |           |
|    completion_counter   | 1         |
|    current_idx          | 7868      |
|    n_steps              | 31800     |
| rollout/                |           |
|    ep_len_mean          | 1.32      |
|    ep_rew_mean          | -0.0707   |
|    success_rate         | 0.94      |
| time/                   |           |
|    fps                  | 0         |
|    iterations           | 530       |
|    time_elapsed         | 39250     |
|    total_timesteps      | 31800     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.0786   |
|    explained_variance   | -0.182    |
|    learning_rate        | 0.0001    |
|    loss                 | 0.0273    |
|    n_updates            | 5290      |
|    policy_gradient_loss | -2.76e-08 |
|    value_loss           | 0.0629    |
---------------------------------------
---------------------------------------
| env/                    |           |
|    completion_counter   | 1         |
|    current_idx          | 7910      |
|    n_steps              | 31860     |
| rollout/                |           |
|    ep_len_mean          | 1.39      |
|    ep_rew_mean          | -0.0712   |
|    success_rate         | 0.92      |
| time/                   |           |
|    fps                  | 0         |
|    iterations           | 531       |
|    time_elapsed         | 39322     |
|    total_timesteps      | 31860     |
| train/                  |           |
|    approx_kl            | 0.0       |
|    clip_fraction        | 0         |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.0785   |
|    explained_variance   | 0.316     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.0689    |
|    n_updates            | 5300      |
|    policy_gradient_loss | -3.24e-08 |
|    value_loss           | 0.155     |
---------------------------------------
---------------------------------------
| env/                    |           |
