Logging to ./LLM_train_results/PPO_LLM_Env-v0_MultiInputPolicy_lr0.0001_ns60_bs256_ep50_ia0_el4_ftzero_shot_20250326-213443
------------------------------------
| env/                  |          |
|    learning_rate        | 0.0001      |
|    loss                 | -0.0433     |
|    n_updates            | 21700       |
|    policy_gradient_loss | -0.0251     |
|    value_loss           | 0.0318      |
-----------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 1            |
|    current_idx          | 3682         |
|    n_steps              | 26160        |
| rollout/                |              |
|    ep_len_mean          | 1.13         |
|    ep_rew_mean          | -0.0296      |
|    success_rate         | 0.97         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 436          |
|    time_elapsed         | 31075        |
|    total_timesteps      | 26160        |
| train/                  |              |
|    approx_kl            | 0.0071004946 |
|    clip_fraction        | 0.0157       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0424      |
|    explained_variance   | -307         |
|    learning_rate        | 0.0001       |
|    loss                 | -0.00564     |
|    n_updates            | 21750        |
|    policy_gradient_loss | -0.00543     |
|    value_loss           | 0.00644      |
------------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 3723        |
|    n_steps              | 26220       |
| rollout/                |             |
|    ep_len_mean          | 1.29        |
|    ep_rew_mean          | -0.0718     |
|    success_rate         | 0.92        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 437         |
|    time_elapsed         | 31145       |
|    total_timesteps      | 26220       |
| train/                  |             |
|    approx_kl            | 0.030023975 |
|    clip_fraction        | 0.0773      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.146      |
|    explained_variance   | 0.15        |
|    learning_rate        | 0.0001      |
|    loss                 | -0.0344     |
|    n_updates            | 21800       |
|    policy_gradient_loss | -0.0385     |
|    value_loss           | 0.0539      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 3760        |
|    n_steps              | 26280       |
| rollout/                |             |
|    ep_len_mean          | 1.48        |
|    ep_rew_mean          | -0.114      |
|    success_rate         | 0.88        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 438         |
|    time_elapsed         | 31208       |
|    total_timesteps      | 26280       |
| train/                  |             |
|    approx_kl            | 0.013477396 |
|    clip_fraction        | 0.063       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.172      |
|    explained_variance   | 0.236       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.0309     |
|    n_updates            | 21850       |
|    policy_gradient_loss | -0.0247     |
|    value_loss           | 0.0722      |
-----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 1          |
|    current_idx          | 3808       |
|    n_steps              | 26340      |
| rollout/                |            |
|    ep_len_mean          | 1.46       |
|    ep_rew_mean          | -0.124     |
|    success_rate         | 0.89       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 439        |
|    time_elapsed         | 31285      |
|    total_timesteps      | 26340      |
| train/                  |            |
|    approx_kl            | 0.04116676 |
|    clip_fraction        | 0.118      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.202     |
|    explained_variance   | 0.382      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.0229    |
|    n_updates            | 21900      |
|    policy_gradient_loss | -0.0244    |
|    value_loss           | 0.0663     |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 3860        |
|    n_steps              | 26400       |
| rollout/                |             |
|    ep_len_mean          | 1.2         |
|    ep_rew_mean          | -0.0595     |
|    success_rate         | 0.95        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 440         |
|    time_elapsed         | 31356       |
|    total_timesteps      | 26400       |
| train/                  |             |
|    approx_kl            | 0.004285128 |
|    clip_fraction        | 0.016       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0855     |
|    explained_variance   | 0.402       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.00203    |
|    n_updates            | 21950       |
|    policy_gradient_loss | -0.00505    |
|    value_loss           | 0.0432      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 3893        |
|    n_steps              | 26460       |
| rollout/                |             |
|    ep_len_mean          | 1.35        |
|    ep_rew_mean          | -0.102      |
|    success_rate         | 0.91        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 441         |
|    time_elapsed         | 31420       |
|    total_timesteps      | 26460       |
| train/                  |             |
|    approx_kl            | 0.004965343 |
|    clip_fraction        | 0.0407      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.127      |
|    explained_variance   | 0.647       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.0123     |
|    n_updates            | 22000       |
|    policy_gradient_loss | -0.0105     |
|    value_loss           | 0.0192      |
-----------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 1            |
|    current_idx          | 3931         |
|    n_steps              | 26520        |
| rollout/                |              |
|    ep_len_mean          | 1.47         |
|    ep_rew_mean          | -0.134       |
|    success_rate         | 0.88         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 442          |
|    time_elapsed         | 31483        |
|    total_timesteps      | 26520        |
| train/                  |              |
|    approx_kl            | 0.0033309697 |
|    clip_fraction        | 0.045        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.192       |
|    explained_variance   | 0.164        |
|    learning_rate        | 0.0001       |
|    loss                 | 0.00267      |
|    n_updates            | 22050        |
|    policy_gradient_loss | -0.0106      |
|    value_loss           | 0.116        |
------------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 3984        |
|    n_steps              | 26580       |
| rollout/                |             |
|    ep_len_mean          | 1.37        |
|    ep_rew_mean          | -0.082      |
|    success_rate         | 0.92        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 443         |
|    time_elapsed         | 31561       |
|    total_timesteps      | 26580       |
| train/                  |             |
|    approx_kl            | 0.031518888 |
|    clip_fraction        | 0.09        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.176      |
|    explained_variance   | 0.352       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.0131     |
|    n_updates            | 22100       |
|    policy_gradient_loss | -0.0172     |
|    value_loss           | 0.0556      |
-----------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 1            |
|    current_idx          | 4028         |
|    n_steps              | 26640        |
| rollout/                |              |
|    ep_len_mean          | 1.25         |
|    ep_rew_mean          | -0.0594      |
|    success_rate         | 0.94         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 444          |
|    time_elapsed         | 31627        |
|    total_timesteps      | 26640        |
| train/                  |              |
|    approx_kl            | 0.0016703069 |
|    clip_fraction        | 0.0293       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0802      |
|    explained_variance   | -150         |
|    learning_rate        | 0.0001       |
|    loss                 | -0.0173      |
|    n_updates            | 22150        |
|    policy_gradient_loss | -0.0163      |
|    value_loss           | 0.0348       |
------------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 1          |
|    current_idx          | 4082       |
|    n_steps              | 26700      |
| rollout/                |            |
|    ep_len_mean          | 1.22       |
|    ep_rew_mean          | -0.0694    |
|    success_rate         | 0.94       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 445        |
|    time_elapsed         | 31703      |
|    total_timesteps      | 26700      |
| train/                  |            |
|    approx_kl            | 0.19757554 |
|    clip_fraction        | 0.109      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.22      |
|    explained_variance   | 0.166      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.0384    |
|    n_updates            | 22200      |
|    policy_gradient_loss | -0.0349    |
|    value_loss           | 0.0972     |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 4131        |
|    n_steps              | 26760       |
| rollout/                |             |
|    ep_len_mean          | 1.17        |
|    ep_rew_mean          | -0.0389     |
|    success_rate         | 0.97        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 446         |
|    time_elapsed         | 31773       |
|    total_timesteps      | 26760       |
| train/                  |             |
|    approx_kl            | 0.022900458 |
|    clip_fraction        | 0.0303      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0908     |
|    explained_variance   | -0.0878     |
|    learning_rate        | 0.0001      |
|    loss                 | -0.0131     |
|    n_updates            | 22250       |
|    policy_gradient_loss | -0.0164     |
|    value_loss           | 0.036       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 4178        |
|    n_steps              | 26820       |
| rollout/                |             |
|    ep_len_mean          | 1.24        |
|    ep_rew_mean          | -0.0395     |
|    success_rate         | 0.96        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 447         |
|    time_elapsed         | 31841       |
|    total_timesteps      | 26820       |
| train/                  |             |
|    approx_kl            | 0.017786749 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.223      |
|    explained_variance   | 0.483       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.047      |
|    n_updates            | 22300       |
|    policy_gradient_loss | -0.0402     |
|    value_loss           | 0.0219      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 4229        |
|    n_steps              | 26880       |
| rollout/                |             |
|    ep_len_mean          | 1.22        |
|    ep_rew_mean          | -0.0289     |
|    success_rate         | 0.96        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 448         |
|    time_elapsed         | 31917       |
|    total_timesteps      | 26880       |
| train/                  |             |
|    approx_kl            | 0.043263547 |
|    clip_fraction        | 0.065       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.136      |
|    explained_variance   | 0.414       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.0232     |
|    n_updates            | 22350       |
|    policy_gradient_loss | -0.0185     |
|    value_loss           | 0.0163      |
-----------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 1            |
|    current_idx          | 4279         |
|    n_steps              | 26940        |
| rollout/                |              |
|    ep_len_mean          | 1.17         |
|    ep_rew_mean          | -0.0384      |
|    success_rate         | 0.96         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 449          |
|    time_elapsed         | 31990        |
|    total_timesteps      | 26940        |
| train/                  |              |
|    approx_kl            | 0.0103267925 |
|    clip_fraction        | 0.0147       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0345      |
|    explained_variance   | 0.138        |
|    learning_rate        | 0.0001       |
|    loss                 | -3.48e-06    |
|    n_updates            | 22400        |
|    policy_gradient_loss | -0.00769     |
|    value_loss           | 0.0317       |
------------------------------------------
-------------------------------------------
| env/                    |               |
|    completion_counter   | 1             |
|    current_idx          | 4324          |
|    n_steps              | 27000         |
| rollout/                |               |
|    ep_len_mean          | 1.23          |
|    ep_rew_mean          | -0.0696       |
|    success_rate         | 0.94          |
| time/                   |               |
|    fps                  | 0             |
|    iterations           | 450           |
|    time_elapsed         | 32056         |
|    total_timesteps      | 27000         |
| train/                  |               |
|    approx_kl            | 0.00013572574 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0192       |
|    explained_variance   | 0.507         |
|    learning_rate        | 0.0001        |
|    loss                 | -0.00166      |
|    n_updates            | 22450         |
|    policy_gradient_loss | -0.00364      |
|    value_loss           | 0.0244        |
-------------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 1          |
|    current_idx          | 4363       |
|    n_steps              | 27060      |
| rollout/                |            |
|    ep_len_mean          | 1.41       |
|    ep_rew_mean          | -0.123     |
|    success_rate         | 0.88       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 451        |
|    time_elapsed         | 32126      |
|    total_timesteps      | 27060      |
| train/                  |            |
|    approx_kl            | 0.15883905 |
|    clip_fraction        | 0.093      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.187     |
|    explained_variance   | 0.325      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.0474    |
|    n_updates            | 22500      |
|    policy_gradient_loss | -0.0329    |
|    value_loss           | 0.0437     |
----------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 1            |
|    current_idx          | 4408         |
|    n_steps              | 27120        |
| rollout/                |              |
|    ep_len_mean          | 1.43         |
|    ep_rew_mean          | -0.125       |
|    success_rate         | 0.88         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 452          |
|    time_elapsed         | 32192        |
|    total_timesteps      | 27120        |
| train/                  |              |
|    approx_kl            | 0.0043025664 |
|    clip_fraction        | 0.052        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.116       |
|    explained_variance   | 0.563        |
|    learning_rate        | 0.0001       |
|    loss                 | -0.0156      |
|    n_updates            | 22550        |
|    policy_gradient_loss | -0.0151      |
|    value_loss           | 0.0476       |
------------------------------------------
------------------------------------------
| env/                    |              |
|    completion_counter   | 1            |
|    current_idx          | 4460         |
|    n_steps              | 27180        |
| rollout/                |              |
|    ep_len_mean          | 1.22         |
|    ep_rew_mean          | -0.0731      |
|    success_rate         | 0.94         |
| time/                   |              |
|    fps                  | 0            |
|    iterations           | 453          |
|    time_elapsed         | 32257        |
|    total_timesteps      | 27180        |
| train/                  |              |
|    approx_kl            | 0.0071406644 |
|    clip_fraction        | 0.063        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.129       |
|    explained_variance   | 0.432        |
|    learning_rate        | 0.0001       |
|    loss                 | -0.00644     |
|    n_updates            | 22600        |
|    policy_gradient_loss | -0.0149      |
|    value_loss           | 0.0711       |
------------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 4505        |
|    n_steps              | 27240       |
| rollout/                |             |
|    ep_len_mean          | 1.26        |
|    ep_rew_mean          | -0.0726     |
|    success_rate         | 0.93        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 454         |
|    time_elapsed         | 32323       |
|    total_timesteps      | 27240       |
| train/                  |             |
|    approx_kl            | 0.011647111 |
|    clip_fraction        | 0.0487      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.11       |
|    explained_variance   | 0.771       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.0108     |
|    n_updates            | 22650       |
|    policy_gradient_loss | -0.0149     |
|    value_loss           | 0.0212      |
-----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 1          |
|    current_idx          | 4551       |
|    n_steps              | 27300      |
| rollout/                |            |
|    ep_len_mean          | 1.3        |
|    ep_rew_mean          | -0.0525    |
|    success_rate         | 0.94       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 455        |
|    time_elapsed         | 32400      |
|    total_timesteps      | 27300      |
| train/                  |            |
|    approx_kl            | 0.06065716 |
|    clip_fraction        | 0.0817     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.181     |
|    explained_variance   | 0.157      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.0424    |
|    n_updates            | 22700      |
|    policy_gradient_loss | -0.038     |
|    value_loss           | 0.0457     |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 4594        |
|    n_steps              | 27360       |
| rollout/                |             |
|    ep_len_mean          | 1.34        |
|    ep_rew_mean          | -0.0623     |
|    success_rate         | 0.93        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 456         |
|    time_elapsed         | 32467       |
|    total_timesteps      | 27360       |
| train/                  |             |
|    approx_kl            | 0.009410565 |
|    clip_fraction        | 0.0537      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.149      |
|    explained_variance   | 0.623       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.0217     |
|    n_updates            | 22750       |
|    policy_gradient_loss | -0.0186     |
|    value_loss           | 0.0105      |
-----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 1          |
|    current_idx          | 4634       |
|    n_steps              | 27420      |
| rollout/                |            |
|    ep_len_mean          | 1.42       |
|    ep_rew_mean          | -0.0923    |
|    success_rate         | 0.89       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 457        |
|    time_elapsed         | 32540      |
|    total_timesteps      | 27420      |
| train/                  |            |
|    approx_kl            | 0.09098457 |
|    clip_fraction        | 0.0783     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.223     |
|    explained_variance   | -0.0363    |
|    learning_rate        | 0.0001     |
|    loss                 | -0.026     |
|    n_updates            | 22800      |
|    policy_gradient_loss | -0.0204    |
|    value_loss           | 0.0915     |
----------------------------------------
---------------------------------------
| env/                    |           |
|    completion_counter   | 1         |
|    current_idx          | 4676      |
|    n_steps              | 27480     |
| rollout/                |           |
|    ep_len_mean          | 1.47      |
|    ep_rew_mean          | -0.115    |
|    success_rate         | 0.87      |
| time/                   |           |
|    fps                  | 0         |
|    iterations           | 458       |
|    time_elapsed         | 32612     |
|    total_timesteps      | 27480     |
| train/                  |           |
|    approx_kl            | 0.0353032 |
|    clip_fraction        | 0.197     |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.382    |
|    explained_variance   | 0.33      |
|    learning_rate        | 0.0001    |
|    loss                 | -0.0542   |
|    n_updates            | 22850     |
|    policy_gradient_loss | -0.0493   |
|    value_loss           | 0.0538    |
---------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 1          |
|    current_idx          | 4720       |
|    n_steps              | 27540      |
| rollout/                |            |
|    ep_len_mean          | 1.46       |
|    ep_rew_mean          | -0.115     |
|    success_rate         | 0.88       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 459        |
|    time_elapsed         | 32682      |
|    total_timesteps      | 27540      |
| train/                  |            |
|    approx_kl            | 0.05466508 |
|    clip_fraction        | 0.207      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.458     |
|    explained_variance   | 0.551      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.0477    |
|    n_updates            | 22900      |
|    policy_gradient_loss | -0.0432    |
|    value_loss           | 0.0477     |
----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 1          |
|    current_idx          | 4769       |
|    n_steps              | 27600      |
| rollout/                |            |
|    ep_len_mean          | 1.3        |
|    ep_rew_mean          | -0.063     |
|    success_rate         | 0.94       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 460        |
|    time_elapsed         | 32750      |
|    total_timesteps      | 27600      |
| train/                  |            |
|    approx_kl            | 0.03584509 |
|    clip_fraction        | 0.221      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.558     |
|    explained_variance   | -0.0326    |
|    learning_rate        | 0.0001     |
|    loss                 | -0.0835    |
|    n_updates            | 22950      |
|    policy_gradient_loss | -0.069     |
|    value_loss           | 0.064      |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 4816        |
|    n_steps              | 27660       |
| rollout/                |             |
|    ep_len_mean          | 1.25        |
|    ep_rew_mean          | -0.0611     |
|    success_rate         | 0.94        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 461         |
|    time_elapsed         | 32816       |
|    total_timesteps      | 27660       |
| train/                  |             |
|    approx_kl            | 0.037014995 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.362      |
|    explained_variance   | -0.335      |
|    learning_rate        | 0.0001      |
|    loss                 | -0.056      |
|    n_updates            | 23000       |
|    policy_gradient_loss | -0.0492     |
|    value_loss           | 0.0281      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 4864        |
|    n_steps              | 27720       |
| rollout/                |             |
|    ep_len_mean          | 1.25        |
|    ep_rew_mean          | -0.0816     |
|    success_rate         | 0.93        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 462         |
|    time_elapsed         | 32876       |
|    total_timesteps      | 27720       |
| train/                  |             |
|    approx_kl            | 0.023390034 |
|    clip_fraction        | 0.16        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.473      |
|    explained_variance   | 0.277       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.0495     |
|    n_updates            | 23050       |
|    policy_gradient_loss | -0.0479     |
|    value_loss           | 0.0752      |
-----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 1          |
|    current_idx          | 4911       |
|    n_steps              | 27780      |
| rollout/                |            |
|    ep_len_mean          | 1.28       |
|    ep_rew_mean          | -0.073     |
|    success_rate         | 0.92       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 463        |
|    time_elapsed         | 32949      |
|    total_timesteps      | 27780      |
| train/                  |            |
|    approx_kl            | 0.06598352 |
|    clip_fraction        | 0.229      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.46      |
|    explained_variance   | 0.234      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.064     |
|    n_updates            | 23100      |
|    policy_gradient_loss | -0.0699    |
|    value_loss           | 0.0729     |
----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 1          |
|    current_idx          | 4957       |
|    n_steps              | 27840      |
| rollout/                |            |
|    ep_len_mean          | 1.27       |
|    ep_rew_mean          | -0.0609    |
|    success_rate         | 0.93       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 464        |
|    time_elapsed         | 33011      |
|    total_timesteps      | 27840      |
| train/                  |            |
|    approx_kl            | 0.01418142 |
|    clip_fraction        | 0.114      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.325     |
|    explained_variance   | 0.174      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.0365    |
|    n_updates            | 23150      |
|    policy_gradient_loss | -0.0337    |
|    value_loss           | 0.0453     |
----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 1          |
|    current_idx          | 5003       |
|    n_steps              | 27900      |
| rollout/                |            |
|    ep_len_mean          | 1.29       |
|    ep_rew_mean          | -0.061     |
|    success_rate         | 0.94       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 465        |
|    time_elapsed         | 33087      |
|    total_timesteps      | 27900      |
| train/                  |            |
|    approx_kl            | 0.05530997 |
|    clip_fraction        | 0.218      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.468     |
|    explained_variance   | 0.0566     |
|    learning_rate        | 0.0001     |
|    loss                 | -0.0546    |
|    n_updates            | 23200      |
|    policy_gradient_loss | -0.0562    |
|    value_loss           | 0.0737     |
----------------------------------------
----------------------------------------
| env/                    |            |
|    completion_counter   | 1          |
|    current_idx          | 5045       |
|    n_steps              | 27960      |
| rollout/                |            |
|    ep_len_mean          | 1.35       |
|    ep_rew_mean          | -0.0717    |
|    success_rate         | 0.93       |
| time/                   |            |
|    fps                  | 0          |
|    iterations           | 466        |
|    time_elapsed         | 33148      |
|    total_timesteps      | 27960      |
| train/                  |            |
|    approx_kl            | 0.05242275 |
|    clip_fraction        | 0.223      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.462     |
|    explained_variance   | 0.441      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.0552    |
|    n_updates            | 23250      |
|    policy_gradient_loss | -0.0566    |
|    value_loss           | 0.0445     |
----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 5090        |
|    n_steps              | 28020       |
| rollout/                |             |
|    ep_len_mean          | 1.35        |
|    ep_rew_mean          | -0.0707     |
|    success_rate         | 0.93        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 467         |
|    time_elapsed         | 33217       |
|    total_timesteps      | 28020       |
| train/                  |             |
|    approx_kl            | 0.031066077 |
|    clip_fraction        | 0.135       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.305      |
|    explained_variance   | 0.182       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.033      |
|    n_updates            | 23300       |
|    policy_gradient_loss | -0.038      |
|    value_loss           | 0.0845      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 5133        |
|    n_steps              | 28080       |
| rollout/                |             |
|    ep_len_mean          | 1.36        |
|    ep_rew_mean          | -0.0819     |
|    success_rate         | 0.92        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 468         |
|    time_elapsed         | 33282       |
|    total_timesteps      | 28080       |
| train/                  |             |
|    approx_kl            | 0.081197865 |
|    clip_fraction        | 0.146       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.35       |
|    explained_variance   | 0.663       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.0549     |
|    n_updates            | 23350       |
|    policy_gradient_loss | -0.0455     |
|    value_loss           | 0.031       |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 5175        |
|    n_steps              | 28140       |
| rollout/                |             |
|    ep_len_mean          | 1.44        |
|    ep_rew_mean          | -0.105      |
|    success_rate         | 0.89        |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 469         |
|    time_elapsed         | 33348       |
|    total_timesteps      | 28140       |
| train/                  |             |
|    approx_kl            | 0.016833667 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.551      |
|    explained_variance   | 0.344       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.0759     |
|    n_updates            | 23400       |
|    policy_gradient_loss | -0.0628     |
|    value_loss           | 0.0656      |
-----------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 5221        |
|    n_steps              | 28200       |
| rollout/                |             |
|    ep_len_mean          | 1.41        |
|    ep_rew_mean          | -0.0845     |
|    success_rate         | 0.9         |
| time/                   |             |
|    fps                  | 0           |
|    iterations           | 470         |
|    time_elapsed         | 33412       |
|    total_timesteps      | 28200       |
| train/                  |             |
|    approx_kl            | 0.037780046 |
|    clip_fraction        | 0.218       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.43       |
|    explained_variance   | 0.369       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.077      |
|    n_updates            | 23450       |
|    policy_gradient_loss | -0.0691     |
|    value_loss           | 0.0446      |
-----------------------------------------
---------------------------------------
| env/                    |           |
|    completion_counter   | 1         |
|    current_idx          | 5261      |
|    n_steps              | 28260     |
| rollout/                |           |
|    ep_len_mean          | 1.45      |
|    ep_rew_mean          | -0.115    |
|    success_rate         | 0.88      |
| time/                   |           |
|    fps                  | 0         |
|    iterations           | 471       |
|    time_elapsed         | 33476     |
|    total_timesteps      | 28260     |
| train/                  |           |
|    approx_kl            | 0.0931597 |
|    clip_fraction        | 0.189     |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.404    |
|    explained_variance   | 0.0086    |
|    learning_rate        | 0.0001    |
|    loss                 | -0.0596   |
|    n_updates            | 23500     |
|    policy_gradient_loss | -0.0528   |
|    value_loss           | 0.0534    |
---------------------------------------
---------------------------------------
| env/                    |           |
|    completion_counter   | 1         |
|    current_idx          | 5302      |
|    n_steps              | 28320     |
| rollout/                |           |
|    ep_len_mean          | 1.42      |
|    ep_rew_mean          | -0.0935   |
|    success_rate         | 0.9       |
| time/                   |           |
|    fps                  | 0         |
|    iterations           | 472       |
|    time_elapsed         | 33538     |
|    total_timesteps      | 28320     |
| train/                  |           |
|    approx_kl            | 0.0885406 |
|    clip_fraction        | 0.252     |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.577    |
|    explained_variance   | 0.394     |
|    learning_rate        | 0.0001    |
|    loss                 | -0.0973   |
|    n_updates            | 23550     |
|    policy_gradient_loss | -0.0746   |
|    value_loss           | 0.0638    |
---------------------------------------
-----------------------------------------
| env/                    |             |
|    completion_counter   | 1           |
|    current_idx          | 5353        |
|    n_steps              | 28380       |
| rollout/                |             |
|    ep_len_mean          | 1.35        |
|    ep_rew_mean          | -0.0522     |
|    success_rate         | 0.93        |
